typeID,groupID,typeName,description,mass,volume,capacity,portionSize,raceID,basePrice,published,marketGroupID,iconID,soundID,graphicID
1002,110,Erebus Blueprint,,0E-10,0.0100000000,0E-10,1,None,72500000000.0000,1,886,None,None,2942
1010,118,Small Shield Extender I Blueprint,,0E-10,0.0100000000,0E-10,1,None,49920.0000,1,1549,1044,None,0
1013,118,Small Shield Extender II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,1044,None,0
1026,119,Shield Recharger I Blueprint,,0E-10,0.0100000000,0E-10,1,None,87360.0000,1,1551,83,None,0
1027,119,Shield Recharger II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,83,None,0
1032,120,Small Shield Booster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,91160.0000,1,1552,84,None,0
1033,120,Small Shield Booster II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,84,None,0
1067,126,5MN Microwarpdrive I Blueprint,,0E-10,0.0100000000,0E-10,1,4,316360.0000,1,331,10149,None,0
1071,126,1MN Afterburner II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,96,None,0
1072,126,1MN Afterburner I Blueprint,,0E-10,0.0100000000,0E-10,1,None,64500.0000,1,1525,96,None,0
1073,126,5MN Microwarpdrive II Blueprint,,0E-10,0.0100000000,0E-10,1,4,10000000000.0000,1,None,10149,None,0
1074,127,Cargo Scanner I Blueprint,,0E-10,0.0100000000,0E-10,1,None,15000.0000,1,325,106,None,0
1075,128,Ship Scanner I Blueprint,,0E-10,0.0100000000,0E-10,1,None,19840.0000,1,325,107,None,0
1076,129,Survey Scanner I Blueprint,,0E-10,0.0100000000,0E-10,1,None,20000.0000,1,325,2732,None,0
1079,132,Warp Scrambler I Blueprint,,0E-10,0.0100000000,0E-10,1,None,394240.0000,1,1939,3433,None,0
1080,132,Warp Scrambler II Blueprint,,0E-10,0.0100000000,0E-10,1,None,9999999.0000,1,None,3433,None,0
1095,139,Gyrostabilizer II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,1046,None,0
1096,139,Gyrostabilizer I Blueprint,,0E-10,0.0100000000,0E-10,1,None,243200.0000,1,343,1046,None,0
1099,142,Small Armor Repairer I Blueprint,,0E-10,0.0100000000,0E-10,1,None,200000.0000,1,1536,80,None,0
1100,143,Small Hull Repairer I Blueprint,,0E-10,0.0100000000,0E-10,1,None,499980.0000,1,1537,21378,None,0
1102,145,Stasis Webifier I Blueprint,,0E-10,0.0100000000,0E-10,1,None,224880.0000,1,1570,1284,None,0
1103,145,Stasis Webifier II Blueprint,,0E-10,0.0100000000,0E-10,1,None,9999999.0000,1,None,1284,None,0
1105,147,Small Remote Capacitor Transmitter I Blueprint,,0E-10,0.0100000000,0E-10,1,None,125000.0000,1,1562,1035,None,0
1106,148,Small Energy Nosferatu I Blueprint,,0E-10,0.0100000000,0E-10,1,None,395040.0000,1,1564,1029,None,0
1109,151,Small Energy Neutralizer I Blueprint,,0E-10,0.0100000000,0E-10,1,None,199680.0000,1,1565,1283,None,0
1112,154,75mm Gatling Rail I Blueprint,,0E-10,0.0100000000,0E-10,1,None,20000.0000,1,291,349,None,0
1113,154,Light Electron Blaster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,60000.0000,1,291,376,None,0
1114,154,Light Ion Blaster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,90000.0000,1,291,376,None,0
1115,154,Light Neutron Blaster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,120000.0000,1,291,376,None,0
1116,154,150mm Railgun I Blueprint,,0E-10,0.0100000000,0E-10,1,None,150000.0000,1,291,349,None,0
1117,154,Heavy Electron Blaster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,600000.0000,1,290,371,None,0
1118,154,Dual 150mm Railgun I Blueprint,,0E-10,0.0100000000,0E-10,1,None,200000.0000,1,290,370,None,0
1119,154,Heavy Neutron Blaster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,1200000.0000,1,290,371,None,0
1120,154,Heavy Ion Blaster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,900000.0000,1,290,371,None,0
1121,154,250mm Railgun I Blueprint,,0E-10,0.0100000000,0E-10,1,None,1500000.0000,1,290,370,None,0
1122,154,Electron Blaster Cannon I Blueprint,,0E-10,0.0100000000,0E-10,1,None,6000000.0000,1,289,365,None,0
1123,154,Dual 250mm Railgun I Blueprint,,0E-10,0.0100000000,0E-10,1,None,2000000.0000,1,289,366,None,0
1124,154,Neutron Blaster Cannon I Blueprint,,0E-10,0.0100000000,0E-10,1,None,12000000.0000,1,289,365,None,0
1125,154,425mm Railgun I Blueprint,,0E-10,0.0100000000,0E-10,1,None,15000000.0000,1,289,366,None,0
1126,154,Ion Blaster Cannon I Blueprint,,0E-10,0.0100000000,0E-10,1,None,9000000.0000,1,289,365,None,0
1128,156,Medium Capacitor Booster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,281240.0000,1,1563,1031,None,0
1129,157,Multispectrum Shield Hardener I Blueprint,,0E-10,0.0100000000,0E-10,1,None,750000.0000,1,1548,81,None,0
1130,167,Iron Charge S Blueprint,,0E-10,0.0100000000,0E-10,1,None,20000.0000,1,307,1311,None,1311
1131,167,Tungsten Charge S Blueprint,,0E-10,0.0100000000,0E-10,1,None,30000.0000,1,307,1315,None,1315
1132,167,Iridium Charge S Blueprint,,0E-10,0.0100000000,0E-10,1,None,40000.0000,1,307,1310,None,1310
1133,167,Lead Charge S Blueprint,,0E-10,0.0100000000,0E-10,1,None,50000.0000,1,307,1312,None,1312
1134,167,Thorium Charge S Blueprint,,0E-10,0.0100000000,0E-10,1,None,60000.0000,1,307,1314,None,1314
1135,167,Uranium Charge S Blueprint,,0E-10,0.0100000000,0E-10,1,None,70000.0000,1,307,1316,None,1316
1136,167,Plutonium Charge S Blueprint,,0E-10,0.0100000000,0E-10,1,None,80000.0000,1,307,1313,None,1313
1137,167,Antimatter Charge S Blueprint,,0E-10,0.0100000000,0E-10,1,None,100000.0000,1,307,1047,None,1047
1138,167,Iron Charge M Blueprint,,0E-10,0.0100000000,0E-10,1,None,80000.0000,1,308,1319,None,1319
1139,167,Tungsten Charge M Blueprint,,0E-10,0.0100000000,0E-10,1,None,110000.0000,1,308,1323,None,1323
1140,167,Iridium Charge M Blueprint,,0E-10,0.0100000000,0E-10,1,None,150000.0000,1,308,1318,None,1318
1141,167,Lead Charge M Blueprint,,0E-10,0.0100000000,0E-10,1,None,175000.0000,1,308,1320,None,1320
1142,167,Thorium Charge M Blueprint,,0E-10,0.0100000000,0E-10,1,None,225000.0000,1,308,1322,None,1322
1143,167,Uranium Charge M Blueprint,,0E-10,0.0100000000,0E-10,1,None,275000.0000,1,308,1324,None,1324
1144,167,Plutonium Charge M Blueprint,,0E-10,0.0100000000,0E-10,1,None,325000.0000,1,308,1321,None,1321
1145,167,Antimatter Charge M Blueprint,,0E-10,0.0100000000,0E-10,1,None,400000.0000,1,308,1317,None,1317
1146,167,Iron Charge L Blueprint,,0E-10,0.0100000000,0E-10,1,None,200000.0000,1,306,1327,None,1327
1147,167,Tungsten Charge L Blueprint,,0E-10,0.0100000000,0E-10,1,None,300000.0000,1,306,1331,None,1331
1148,167,Iridium Charge L Blueprint,,0E-10,0.0100000000,0E-10,1,None,400000.0000,1,306,1326,None,1326
1149,167,Lead Charge L Blueprint,,0E-10,0.0100000000,0E-10,1,None,500000.0000,1,306,1328,None,1328
1150,167,Thorium Charge L Blueprint,,0E-10,0.0100000000,0E-10,1,None,600000.0000,1,306,1330,None,1330
1151,167,Uranium Charge L Blueprint,,0E-10,0.0100000000,0E-10,1,None,700000.0000,1,306,1332,None,1332
1152,167,Plutonium Charge L Blueprint,,0E-10,0.0100000000,0E-10,1,None,800000.0000,1,306,1329,None,1329
1153,167,Antimatter Charge L Blueprint,,0E-10,0.0100000000,0E-10,1,None,1000000.0000,1,306,1325,None,1325
1154,168,Radio S Blueprint,,0E-10,0.0100000000,0E-10,1,None,30000.0000,1,302,1145,None,1145
1155,168,Microwave S Blueprint,,0E-10,0.0100000000,0E-10,1,None,20000.0000,1,302,1143,None,1143
1156,168,Infrared S Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000.0000,1,302,1144,None,1144
1157,168,Standard S Blueprint,,0E-10,0.0100000000,0E-10,1,None,12500.0000,1,302,1142,None,1142
1158,168,Ultraviolet S Blueprint,,0E-10,0.0100000000,0E-10,1,None,15000.0000,1,302,1141,None,1141
1159,168,Xray S Blueprint,,0E-10,0.0100000000,0E-10,1,None,25000.0000,1,302,1140,None,1140
1160,168,Gamma S Blueprint,,0E-10,0.0100000000,0E-10,1,None,35000.0000,1,302,1139,None,1139
1161,168,Multifrequency S Blueprint,,0E-10,0.0100000000,0E-10,1,None,40000.0000,1,302,1131,None,1131
1162,168,Radio M Blueprint,,0E-10,0.0100000000,0E-10,1,None,300000.0000,1,303,1145,None,1145
1163,168,Microwave M Blueprint,,0E-10,0.0100000000,0E-10,1,None,200000.0000,1,303,1143,None,1143
1164,168,Infrared M Blueprint,,0E-10,0.0100000000,0E-10,1,None,100000.0000,1,303,1144,None,1144
1165,168,Standard M Blueprint,,0E-10,0.0100000000,0E-10,1,None,125000.0000,1,303,1142,None,1142
1166,168,Ultraviolet M Blueprint,,0E-10,0.0100000000,0E-10,1,None,150000.0000,1,303,1141,None,1141
1167,168,Xray M Blueprint,,0E-10,0.0100000000,0E-10,1,None,250000.0000,1,303,1140,None,1140
1168,168,Gamma M Blueprint,,0E-10,0.0100000000,0E-10,1,None,350000.0000,1,303,1139,None,1139
1169,168,Multifrequency M Blueprint,,0E-10,0.0100000000,0E-10,1,None,400000.0000,1,303,1131,None,1131
1170,168,Radio L Blueprint,,0E-10,0.0100000000,0E-10,1,None,3000000.0000,1,305,1145,None,1145
1171,168,Microwave L Blueprint,,0E-10,0.0100000000,0E-10,1,None,2000000.0000,1,305,1143,None,1143
1172,168,Infrared L Blueprint,,0E-10,0.0100000000,0E-10,1,None,1000000.0000,1,305,1144,None,1144
1173,168,Standard L Blueprint,,0E-10,0.0100000000,0E-10,1,None,1250000.0000,1,305,1142,None,1142
1174,168,Ultraviolet L Blueprint,,0E-10,0.0100000000,0E-10,1,None,1500000.0000,1,305,1141,None,1141
1175,168,Xray L Blueprint,,0E-10,0.0100000000,0E-10,1,None,2500000.0000,1,305,1140,None,1140
1176,168,Gamma L Blueprint,,0E-10,0.0100000000,0E-10,1,None,3500000.0000,1,305,1139,None,1139
1177,168,Multifrequency L Blueprint,,0E-10,0.0100000000,0E-10,1,None,4000000.0000,1,305,1131,None,1131
1178,169,Cap Booster 25 Blueprint,,0E-10,0.0100000000,0E-10,1,None,100000.0000,1,339,1033,None,0
1179,169,Cap Booster 50 Blueprint,,0E-10,0.0100000000,0E-10,1,None,250000.0000,1,339,1033,None,0
1182,96,Auto Targeting System I,Targets any hostile ship within range on activation. Grants a +2 bonus to ship's max targets when online.,30.0000000000,5.0000000000,0E-10,1,None,None,1,670,104,None,0
1183,62,Small Armor Repairer II,This module uses nano-assemblers to repair damage done to the armor of the ship.,500.0000000000,5.0000000000,0E-10,1,None,None,1,1049,80,None,0
1184,142,Small Armor Repairer II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,80,None,0
1185,61,Small Cap Battery I,Increases capacitor storage. Provides defense against Energy Leech and Energy Neutralizer effects.,0E-10,5.0000000000,0E-10,1,None,None,1,703,89,None,0
1186,141,Small Cap Battery I Blueprint,,0E-10,0.0100000000,0E-10,1,None,100000.0000,1,1558,89,None,0
1190,67,Small Remote Capacitor Transmitter II,Transfers capacitor energy to another ship.,10000.0000000000,5.0000000000,0E-10,1,None,140108.0000,1,695,1035,None,0
1191,147,Small Remote Capacitor Transmitter II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,1035,None,0
1192,764,'Basic' Overdrive Injector System,"This unit increases engine power at the expense of cargo capacity.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",50.0000000000,5.0000000000,0E-10,1,4,None,1,1087,98,None,0
1193,98,'Basic' EM Coating,"An array of microscopic reactive prisms that disperse electromagnetic radiation. Grants a bonus to armor EM damage resistance.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",1.0000000000,5.0000000000,0E-10,1,1,None,1,1668,20956,None,0
1194,99,Amarr Sentry Gun,Sentry guns are placed around important space facilities and will attack anyone threatening the place they've been assigned to defend. Sentry guns are very powerful compared to their ease of purchase and deployment.,1000.0000000000,1000.0000000000,1000.0000000000,1,4,None,0,None,None,None,1006
1195,43,Cap Recharger I,Increases the capacitor recharge rate.,1.0000000000,5.0000000000,0E-10,1,None,None,1,665,90,None,0
1196,123,Cap Recharger I Blueprint,,0E-10,0.0100000000,0E-10,1,None,237500.0000,1,1555,90,None,0
1197,98,EM Coating I,"An array of microscopic reactive prisms that disperse electromagnetic radiation. Grants a bonus to armor EM damage resistance.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",1.0000000000,5.0000000000,0E-10,1,None,None,1,1668,20956,None,0
1198,98,EM Coating II,"An array of microscopic reactive prisms that disperse electromagnetic radiation. Grants a bonus to armor EM damage resistance.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",1.0000000000,5.0000000000,0E-10,1,None,None,1,1668,20956,None,0
1201,100,Wasp I,Heavy Attack Drone,10000.0000000000,25.0000000000,0E-10,1,1,50000.0000,1,839,None,None,1079
1202,101,Civilian Mining Drone,Civilian Mining Drone,0E-10,5.0000000000,0E-10,1,None,None,1,158,None,None,1009
1204,163,EM Coating I Blueprint,,0E-10,0.0100000000,0E-10,1,None,49740.0000,1,1544,20956,None,0
1205,163,EM Coating II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,20956,None,0
1208,162,Auto Targeting System I Blueprint,,0E-10,0.0100000000,0E-10,1,None,29440.0000,1,1579,104,None,0
1210,160,Burst Jammer I Blueprint,,0E-10,0.0100000000,0E-10,1,None,416640.0000,1,1568,109,None,0
1212,161,Passive Targeter I Blueprint,,0E-10,0.0100000000,0E-10,1,None,250000.0000,1,1582,104,None,0
1214,176,Wasp I Blueprint,,0E-10,0.0100000000,0E-10,1,None,5000000.0000,1,359,None,None,1079
1216,166,Mjolnir Auto-Targeting Light Missile I Blueprint,,1.0000000000,0.0100000000,0E-10,1,None,180000.0000,1,315,1336,None,0
1217,174,Python Mine Blueprint,,0E-10,0.0100000000,0E-10,1,None,136400.0000,0,None,1007,None,0
1218,177,Civilian Mining Drone Blueprint,Civilian Mining Drone Blueprint,0E-10,0.0100000000,0E-10,1,None,1498600.0000,1,358,None,None,1009
1220,166,Scourge Rocket Blueprint,,1.0000000000,0.0100000000,0E-10,1,None,45000.0000,1,318,1350,None,0
1221,166,Scourge Torpedo Blueprint,,1.0000000000,0.0100000000,0E-10,1,None,9000000.0000,1,390,1346,None,0
1223,451,Bistot,"Bistot is a very valuable ore as it holds large portions of <a href=showinfo:39>Zydrine</a> and <a href=showinfo:35>Pyerite</a>. It also contains a decent amount of <a href=showinfo:36>Mexallon</a>.

Available primarily in null security status and wormhole systems.",99999999999999996863366107917975552.0000000000,16.0000000000,0E-10,100,4,2092368.0000,1,514,1273,None,0
1224,459,Pyroxeres,"Pyroxeres is a common ore available in all regions of space. It has fair amounts of <a href=showinfo:35>Pyerite</a> and <a href=showinfo:36>Mexallon</a>.

Available in all known space and wormhole systems.",99999999999999996863366107917975552.0000000000,0.3000000000,0E-10,100,None,11632.0000,1,515,231,None,0
1225,452,Crokite,"Crokite is a very heavy ore that is always in high demand because it has the largest ratio of <a href=showinfo:38>Nocxium</a> and <a href=showinfo:36>Mexallon</a> for any ore in the known universe. Valuable deposits of <a href=showinfo:35>Pyerite</a> can also be found within this rare ore.

Available primarily in low security status star systems.",99999999999999996863366107917975552.0000000000,16.0000000000,0E-10,100,4,1527958.0000,1,521,1272,None,0
1226,456,Jaspet,"Jaspet has two valuable mineral types, making it easy to sell. It has a large portion of <a href=showinfo:36>Mexallon</a> plus some <a href=showinfo:38>Nocxium</a>.

Available primarily in low security status star systems.",99999999999999996863366107917975552.0000000000,2.0000000000,0E-10,100,4,168158.0000,1,529,1279,None,0
